2.11.2021,18:47:32,127.0.0.1,audi
2.11.2021,18:47:33,127.0.0.1,audi
2.11.2021,18:47:34,127.0.0.1,audi
2.11.2021,18:47:36,127.0.0.1,audi
2.11.2021,18:47:37,127.0.0.1,audi


21.1.2022;18:8:18;127.0.0.1;24.46
21.1.2022;18:9:22;127.0.0.1;24.46
21.1.2022;18:9:24;127.0.0.1;24.46
21.1.2022;18:9:24;127.0.0.1;24.46
21.1.2022;18:10:3;127.0.0.1;24.46
21.1.2022;18:11:51;127.0.0.1;24.46
21.1.2022;18:14:27;127.0.0.1;24.46
21.1.2022;18:15:48;127.0.0.1;24.46
21.1.2022;18:16:1;127.0.0.1;24.46
21.1.2022;18:16:4;127.0.0.1;24.46
21.1.2022;18:16:8;127.0.0.1;24.46
21.1.2022;18:16:34;127.0.0.1;24.46
21.1.2022;18:19:10;127.0.0.1;24.46
21.1.2022;18:20:48;127.0.0.1;24.46
21.1.2022;18:23:17;127.0.0.1;24.46
21.1.2022;18:23:35;127.0.0.1;24.46
21.1.2022;18:24:43;127.0.0.1;24.46
21.1.2022;18:27:48;127.0.0.1;24.46
21.1.2022;18:28:43;127.0.0.1;24.46
21.1.2022;18:29:13;127.0.0.1;24.46
21.1.2022;18:29:51;127.0.0.1;24.46
21.1.2022;18:30:11;127.0.0.1;24.46
21.1.2022;18:30:29;127.0.0.1;24.46
21.1.2022;18:30:49;127.0.0.1;24.46
21.1.2022;18:30:53;127.0.0.1;24.46
21.1.2022;18:57:53;127.0.0.1;24.46
21.1.2022;18:58:20;127.0.0.1;24.46
21.1.2022;18:58:42;127.0.0.1;24.46
21.1.2022;18:59:28;127.0.0.1;24.46
21.1.2022;19:1:52;127.0.0.1;24.46
22.1.2022;10:5:49;127.0.0.1;24.46
22.1.2022;11:14:56;192.168.1.252;26.89
22.1.2022;11:14:56;192.168.1.252;26.90
22.1.2022;11:14:57;192.168.1.252;26.90
22.1.2022;11:14:57;192.168.1.252;26.91
22.1.2022;11:14:58;192.168.1.252;26.90
22.1.2022;11:14:58;192.168.1.252;26.89
22.1.2022;11:14:59;192.168.1.252;26.89
22.1.2022;11:14:59;192.168.1.252;26.89
22.1.2022;11:15:0;192.168.1.252;26.89
22.1.2022;11:15:0;192.168.1.252;26.89
22.1.2022;11:15:1;192.168.1.252;26.89
22.1.2022;11:15:1;192.168.1.252;26.88
22.1.2022;11:15:2;192.168.1.252;26.88
22.1.2022;11:15:2;192.168.1.252;26.88
22.1.2022;11:15:3;192.168.1.252;26.87
22.1.2022;11:15:3;192.168.1.252;26.88
22.1.2022;11:15:4;192.168.1.252;26.88
22.1.2022;11:15:4;192.168.1.252;26.88
22.1.2022;11:15:5;192.168.1.252;26.88
22.1.2022;11:15:5;192.168.1.252;26.89
22.1.2022;11:15:6;192.168.1.252;26.89
22.1.2022;11:15:6;192.168.1.252;26.89
22.1.2022;11:15:7;192.168.1.252;26.90
22.1.2022;11:15:7;192.168.1.252;26.89
22.1.2022;11:15:8;192.168.1.252;26.90
22.1.2022;11:15:8;192.168.1.252;26.90
22.1.2022;11:15:9;192.168.1.252;26.90
22.1.2022;11:15:9;192.168.1.252;26.90
22.1.2022;11:15:10;192.168.1.252;26.89
22.1.2022;11:15:10;192.168.1.252;26.89
22.1.2022;11:15:11;192.168.1.252;26.88
22.1.2022;11:15:11;192.168.1.252;26.88
22.1.2022;11:15:12;192.168.1.252;26.88
22.1.2022;11:15:12;192.168.1.252;26.87
22.1.2022;11:15:13;192.168.1.252;26.87
22.1.2022;11:15:13;192.168.1.252;26.87
22.1.2022;11:15:14;192.168.1.252;26.87
22.1.2022;11:15:14;192.168.1.252;26.86
22.1.2022;11:15:15;192.168.1.252;26.85
22.1.2022;11:15:15;192.168.1.252;26.85
22.1.2022;11:15:16;192.168.1.252;26.84
22.1.2022;11:15:16;192.168.1.252;26.84
22.1.2022;11:15:17;192.168.1.252;26.85
22.1.2022;11:15:17;192.168.1.252;26.84
22.1.2022;11:15:18;192.168.1.252;26.85
22.1.2022;11:15:18;192.168.1.252;26.85
22.1.2022;11:15:19;192.168.1.252;26.85
22.1.2022;11:15:19;192.168.1.252;26.86
22.1.2022;11:15:20;192.168.1.252;26.87
22.1.2022;11:15:20;192.168.1.252;26.87
22.1.2022;11:15:21;192.168.1.252;26.87
22.1.2022;11:15:21;192.168.1.252;26.87
22.1.2022;11:15:22;192.168.1.252;26.87
22.1.2022;11:15:22;192.168.1.252;26.86
22.1.2022;11:15:23;192.168.1.252;26.86
22.1.2022;11:15:23;192.168.1.252;26.85
22.1.2022;11:15:24;192.168.1.252;26.85
22.1.2022;11:15:24;192.168.1.252;26.85
22.1.2022;11:15:25;192.168.1.252;26.85
22.1.2022;11:15:25;192.168.1.252;26.85
22.1.2022;11:15:26;192.168.1.252;26.84
22.1.2022;11:15:26;192.168.1.252;26.84
22.1.2022;11:15:27;192.168.1.252;26.84
22.1.2022;11:15:27;192.168.1.252;26.84
22.1.2022;11:15:28;192.168.1.252;26.84
22.1.2022;11:15:28;192.168.1.252;26.83
22.1.2022;11:15:29;192.168.1.252;26.83
22.1.2022;11:15:29;192.168.1.252;26.83
22.1.2022;11:15:30;192.168.1.252;26.83
22.1.2022;11:15:30;192.168.1.252;26.83
22.1.2022;11:15:31;192.168.1.252;26.82
22.1.2022;11:15:31;192.168.1.252;26.83
22.1.2022;11:15:32;192.168.1.252;26.84
22.1.2022;11:15:32;192.168.1.252;26.84
22.1.2022;11:15:33;192.168.1.252;26.85
22.1.2022;11:15:33;192.168.1.252;26.85
22.1.2022;11:15:34;192.168.1.252;26.84
22.1.2022;11:15:34;192.168.1.252;26.83
22.1.2022;11:15:35;192.168.1.252;26.84
22.1.2022;11:15:35;192.168.1.252;26.84
22.1.2022;11:15:36;192.168.1.252;26.85
22.1.2022;11:15:36;192.168.1.252;26.85
22.1.2022;11:15:37;192.168.1.252;26.85
22.1.2022;11:15:37;192.168.1.252;26.85
22.1.2022;11:15:38;192.168.1.252;26.85
22.1.2022;11:15:38;192.168.1.252;26.84
22.1.2022;11:15:39;192.168.1.252;26.84
22.1.2022;11:15:39;192.168.1.252;26.84
22.1.2022;11:15:40;192.168.1.252;26.84
22.1.2022;11:15:40;192.168.1.252;26.84
22.1.2022;11:15:41;192.168.1.252;26.83
22.1.2022;11:15:41;192.168.1.252;26.84
22.1.2022;11:15:42;192.168.1.252;26.84
22.1.2022;11:15:42;192.168.1.252;26.84
22.1.2022;11:15:43;192.168.1.252;26.85
22.1.2022;11:15:43;192.168.1.252;26.86
22.1.2022;11:15:44;192.168.1.252;26.86
22.1.2022;11:15:44;192.168.1.252;26.86
22.1.2022;11:15:45;192.168.1.252;26.86
22.1.2022;11:15:45;192.168.1.252;26.86
22.1.2022;11:15:46;192.168.1.252;26.87
22.1.2022;11:15:46;192.168.1.252;26.87
22.1.2022;11:15:47;192.168.1.252;26.87
22.1.2022;11:15:47;192.168.1.252;26.88
22.1.2022;11:15:48;192.168.1.252;26.87
22.1.2022;11:15:48;192.168.1.252;26.88
22.1.2022;11:15:49;192.168.1.252;26.87
22.1.2022;11:15:49;192.168.1.252;26.87
22.1.2022;11:15:50;192.168.1.252;26.87
22.1.2022;11:15:50;192.168.1.252;26.87
22.1.2022;11:15:51;192.168.1.252;26.87
22.1.2022;11:15:51;192.168.1.252;26.87
22.1.2022;11:15:52;192.168.1.252;26.87
22.1.2022;11:15:52;192.168.1.252;26.87
22.1.2022;11:15:53;192.168.1.252;26.86
22.1.2022;11:15:53;192.168.1.252;26.87
22.1.2022;11:15:54;192.168.1.252;26.87
22.1.2022;11:15:54;192.168.1.252;26.87
22.1.2022;11:15:55;192.168.1.252;26.86
22.1.2022;11:15:55;192.168.1.252;26.87
22.1.2022;11:15:56;192.168.1.252;26.85
22.1.2022;11:15:56;192.168.1.252;26.85
22.1.2022;11:15:57;192.168.1.252;26.85
22.1.2022;11:15:57;192.168.1.252;26.85
22.1.2022;11:15:58;192.168.1.252;26.86
22.1.2022;11:15:58;192.168.1.252;26.85
22.1.2022;11:15:59;192.168.1.252;26.84
22.1.2022;11:15:59;192.168.1.252;26.84
22.1.2022;11:16:0;192.168.1.252;26.84
22.1.2022;11:16:0;192.168.1.252;26.84
22.1.2022;11:16:1;192.168.1.252;26.83
22.1.2022;11:16:1;192.168.1.252;26.83
22.1.2022;11:16:2;192.168.1.252;26.83
22.1.2022;11:16:2;192.168.1.252;26.83
22.1.2022;11:16:3;192.168.1.252;26.83
22.1.2022;11:16:3;192.168.1.252;26.83
22.1.2022;11:16:4;192.168.1.252;26.84
22.1.2022;11:16:4;192.168.1.252;26.83
22.1.2022;11:16:5;192.168.1.252;26.84
22.1.2022;11:16:5;192.168.1.252;26.83
22.1.2022;11:16:6;192.168.1.252;26.82
22.1.2022;11:16:6;192.168.1.252;26.83
22.1.2022;11:16:7;192.168.1.252;26.84
22.1.2022;11:16:7;192.168.1.252;26.84
22.1.2022;11:16:8;192.168.1.252;26.85
22.1.2022;11:16:8;192.168.1.252;26.86
22.1.2022;11:16:9;192.168.1.252;26.86
22.1.2022;11:16:9;192.168.1.252;26.87
22.1.2022;11:16:10;192.168.1.252;26.87
22.1.2022;11:16:10;192.168.1.252;26.87
22.1.2022;11:16:11;192.168.1.252;26.87
22.1.2022;11:16:11;192.168.1.252;26.88
22.1.2022;11:16:12;192.168.1.252;26.88
22.1.2022;11:16:12;192.168.1.252;26.88
22.1.2022;11:16:13;192.168.1.252;26.88
22.1.2022;11:16:13;192.168.1.252;26.88
22.1.2022;11:16:14;192.168.1.252;26.88
22.1.2022;11:16:14;192.168.1.252;26.87
22.1.2022;11:16:15;192.168.1.252;26.86
22.1.2022;11:16:15;192.168.1.252;26.85
22.1.2022;11:16:16;192.168.1.252;26.86
22.1.2022;11:16:16;192.168.1.252;26.86
22.1.2022;11:16:17;192.168.1.252;26.85
22.1.2022;11:16:17;192.168.1.252;26.86
22.1.2022;11:16:18;192.168.1.252;26.87
22.1.2022;11:16:18;192.168.1.252;26.88
22.1.2022;11:16:19;192.168.1.252;26.87
22.1.2022;11:16:19;192.168.1.252;26.87
22.1.2022;11:16:20;192.168.1.252;26.87
22.1.2022;11:16:20;192.168.1.252;26.87
22.1.2022;11:16:21;192.168.1.252;26.87
22.1.2022;11:16:21;192.168.1.252;26.87
22.1.2022;11:16:22;192.168.1.252;26.87
22.1.2022;11:16:22;192.168.1.252;26.88
22.1.2022;11:16:23;192.168.1.252;26.87
22.1.2022;11:16:24;192.168.1.252;26.88
22.1.2022;11:16:24;192.168.1.252;26.89
22.1.2022;11:16:25;192.168.1.252;26.89
22.1.2022;11:16:25;192.168.1.252;26.90
22.1.2022;11:16:26;192.168.1.252;26.90
22.1.2022;11:16:26;192.168.1.252;26.89
22.1.2022;11:16:27;192.168.1.252;26.89
22.1.2022;11:16:27;192.168.1.252;26.88
22.1.2022;11:16:28;192.168.1.252;26.88
22.1.2022;11:16:28;192.168.1.252;26.88
22.1.2022;11:16:29;192.168.1.252;26.89
22.1.2022;11:16:29;192.168.1.252;26.89
22.1.2022;11:16:30;192.168.1.252;26.89
22.1.2022;11:16:30;192.168.1.252;26.88
22.1.2022;11:16:31;192.168.1.252;26.88
22.1.2022;11:16:31;192.168.1.252;26.88
22.1.2022;11:16:32;192.168.1.252;26.88
22.1.2022;11:16:32;192.168.1.252;26.88
22.1.2022;11:16:33;192.168.1.252;26.89
22.1.2022;11:16:33;192.168.1.252;26.88
22.1.2022;11:16:34;192.168.1.252;26.88
22.1.2022;11:16:34;192.168.1.252;26.87
22.1.2022;11:16:35;192.168.1.252;26.87
22.1.2022;11:16:35;192.168.1.252;26.87
22.1.2022;11:16:36;192.168.1.252;26.88
22.1.2022;11:16:36;192.168.1.252;26.87
22.1.2022;11:16:37;192.168.1.252;26.87
22.1.2022;11:16:37;192.168.1.252;26.87
22.1.2022;11:16:38;192.168.1.252;26.85
22.1.2022;11:16:38;192.168.1.252;26.85
22.1.2022;11:16:39;192.168.1.252;26.84
22.1.2022;11:16:39;192.168.1.252;26.84
22.1.2022;11:16:40;192.168.1.252;26.85
22.1.2022;11:16:40;192.168.1.252;26.85
22.1.2022;11:16:41;192.168.1.252;26.85
22.1.2022;11:16:41;192.168.1.252;26.85
22.1.2022;11:16:42;192.168.1.252;26.85
22.1.2022;11:16:42;192.168.1.252;26.85
22.1.2022;11:16:43;192.168.1.252;26.85
22.1.2022;11:16:43;192.168.1.252;26.84
22.1.2022;11:16:44;192.168.1.252;26.85
22.1.2022;11:16:44;192.168.1.252;26.86
22.1.2022;11:16:45;192.168.1.252;26.86
22.1.2022;11:16:45;192.168.1.252;26.87
22.1.2022;11:16:46;192.168.1.252;26.87
22.1.2022;11:16:46;192.168.1.252;26.87
22.1.2022;11:16:47;192.168.1.252;26.87
22.1.2022;11:16:47;192.168.1.252;26.88
22.1.2022;11:16:48;192.168.1.252;26.88
22.1.2022;11:16:48;192.168.1.252;26.89
22.1.2022;11:16:49;192.168.1.252;26.89
22.1.2022;11:16:49;192.168.1.252;26.89
22.1.2022;11:16:50;192.168.1.252;26.89
22.1.2022;11:16:50;192.168.1.252;26.90
22.1.2022;11:16:51;192.168.1.252;26.90
22.1.2022;11:16:51;192.168.1.252;26.91
22.1.2022;11:16:52;192.168.1.252;26.91
22.1.2022;11:16:52;192.168.1.252;26.90
22.1.2022;11:16:53;192.168.1.252;26.91
22.1.2022;11:16:53;192.168.1.252;26.91
22.1.2022;11:16:54;192.168.1.252;26.92
22.1.2022;11:16:54;192.168.1.252;26.93
22.1.2022;11:16:55;192.168.1.252;26.92
22.1.2022;11:16:55;192.168.1.252;26.92
22.1.2022;11:16:56;192.168.1.252;26.92
22.1.2022;11:16:57;192.168.1.252;26.92
22.1.2022;11:16:57;192.168.1.252;26.94
22.1.2022;11:16:58;192.168.1.252;26.93
22.1.2022;11:16:58;192.168.1.252;26.93
22.1.2022;11:16:59;192.168.1.252;26.93
22.1.2022;11:16:59;192.168.1.252;26.93
22.1.2022;11:17:0;192.168.1.252;26.93
22.1.2022;11:17:0;192.168.1.252;26.93
22.1.2022;11:17:1;192.168.1.252;26.93
22.1.2022;11:17:1;192.168.1.252;26.93
22.1.2022;11:17:2;192.168.1.252;26.93
22.1.2022;11:17:2;192.168.1.252;26.93
22.1.2022;11:17:3;192.168.1.252;26.93
22.1.2022;11:17:3;192.168.1.252;26.93
22.1.2022;11:17:4;192.168.1.252;26.93
22.1.2022;11:17:4;192.168.1.252;26.93
22.1.2022;11:17:5;192.168.1.252;26.93
22.1.2022;11:17:5;192.168.1.252;26.94
22.1.2022;11:17:6;192.168.1.252;26.93
22.1.2022;11:17:6;192.168.1.252;26.93
22.1.2022;11:17:7;192.168.1.252;26.93
22.1.2022;11:17:7;192.168.1.252;26.93
22.1.2022;11:17:8;192.168.1.252;26.93
22.1.2022;11:17:8;192.168.1.252;26.93
22.1.2022;11:17:9;192.168.1.252;26.93
22.1.2022;11:17:9;192.168.1.252;26.93
22.1.2022;11:17:10;192.168.1.252;26.92
22.1.2022;11:17:10;192.168.1.252;26.93
22.1.2022;11:17:11;192.168.1.252;26.93
22.1.2022;11:17:11;192.168.1.252;26.92
22.1.2022;11:17:12;192.168.1.252;26.92
22.1.2022;11:17:12;192.168.1.252;26.92
22.1.2022;11:17:13;192.168.1.252;26.92
22.1.2022;11:17:13;192.168.1.252;26.92
22.1.2022;11:17:14;192.168.1.252;26.93
22.1.2022;11:17:14;192.168.1.252;26.93
22.1.2022;11:17:15;192.168.1.252;26.94
22.1.2022;11:17:15;192.168.1.252;26.95
22.1.2022;11:17:16;192.168.1.252;26.95
22.1.2022;11:17:16;192.168.1.252;26.96
22.1.2022;11:17:17;192.168.1.252;26.96
22.1.2022;11:17:17;192.168.1.252;26.96
22.1.2022;11:17:18;192.168.1.252;26.97
22.1.2022;11:17:18;192.168.1.252;26.96
22.1.2022;11:17:19;192.168.1.252;26.95
22.1.2022;11:17:19;192.168.1.252;26.95
22.1.2022;11:17:20;192.168.1.252;26.95
22.1.2022;11:17:20;192.168.1.252;26.95
22.1.2022;11:17:21;192.168.1.252;26.94
22.1.2022;11:17:21;192.168.1.252;26.94
22.1.2022;11:17:22;192.168.1.252;26.94
22.1.2022;11:17:22;192.168.1.252;26.95
22.1.2022;11:17:23;192.168.1.252;26.95
22.1.2022;11:17:23;192.168.1.252;26.94
22.1.2022;11:17:24;192.168.1.252;26.95
22.1.2022;11:17:24;192.168.1.252;26.94
22.1.2022;11:17:25;192.168.1.252;26.94
22.1.2022;11:17:25;192.168.1.252;26.93
22.1.2022;11:17:26;192.168.1.252;26.94
22.1.2022;11:17:26;192.168.1.252;26.93
22.1.2022;11:17:27;192.168.1.252;26.92
22.1.2022;11:17:27;192.168.1.252;26.93
22.1.2022;11:17:28;192.168.1.252;26.93
22.1.2022;11:17:28;192.168.1.252;26.92
22.1.2022;11:17:29;192.168.1.252;26.92
22.1.2022;11:17:29;192.168.1.252;26.92
22.1.2022;11:17:30;192.168.1.252;26.92
22.1.2022;11:17:30;192.168.1.252;26.92
22.1.2022;11:17:31;192.168.1.252;26.92
22.1.2022;11:17:31;192.168.1.252;26.92
22.1.2022;11:17:32;192.168.1.252;26.92
22.1.2022;11:17:32;192.168.1.252;26.93
22.1.2022;11:17:33;192.168.1.252;26.93
22.1.2022;11:17:33;192.168.1.252;26.93
22.1.2022;11:17:34;192.168.1.252;26.93
22.1.2022;11:17:34;192.168.1.252;26.93
22.1.2022;11:17:35;192.168.1.252;26.93
22.1.2022;11:17:35;192.168.1.252;26.92
22.1.2022;11:17:36;192.168.1.252;26.92
22.1.2022;11:17:36;192.168.1.252;26.91
22.1.2022;11:17:37;192.168.1.252;26.91
22.1.2022;11:17:37;192.168.1.252;26.91
